route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
872226,100,"129","(MAIRIE DE MONTREUIL-METRO <-> PORTE DES LILAS-METRO) - Retour",,3,,FFFFFF,000000
990213,100,"131","(PORTE D'ITALIE-METRO <-> RUNGIS - LA FRATERNELLE RER) - Aller",,3,,FFFFFF,000000
990214,100,"131","(PORTE D'ITALIE-METRO <-> RUNGIS - LA FRATERNELLE RER) - Retour",,3,,FFFFFF,000000
891512,100,"132","(BIBLIOTHEQUE FRANCOIS MITTERRAND <-> CITE DU MOULIN VERT) - Aller",,3,,FFFFFF,000000
989879,100,"132","(BIBLIOTHEQUE FRANCOIS MITTERRAND <-> CITE DU MOULIN VERT) - Aller",,3,,FFFFFF,000000
989880,100,"132","(BIBLIOTHEQUE FRANCOIS MITTERRAND <-> CITE DU MOULIN VERT) - Retour",,3,,FFFFFF,000000
988168,100,"133","((SARCELLES-BOIS D'ECOUEN - LE BOUR) <-> LE BOURGET-RER) - Aller",,3,,FFFFFF,000000
990049,100,"133","(BOIS D'ECOUEN <-> LE BOURGET RER) - Aller",,3,,FFFFFF,000000
990050,100,"133","(BOIS D'ECOUEN <-> LE BOURGET RER) - Retour",,3,,FFFFFF,000000
990051,100,"133","(GARE DE SARCELLES-SAINT-BRICE <-> LE BOURGET RER) - Aller",,3,,FFFFFF,000000
990052,100,"133","(GARE DE SARCELLES-SAINT-BRICE <-> LE BOURGET RER) - Retour",,3,,FFFFFF,000000
990235,100,"134","(FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM) - Aller",,3,,FFFFFF,000000
990236,100,"134","(FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM) - Retour",,3,,FFFFFF,000000
990237,100,"134","(FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM) - Aller",,3,,FFFFFF,000000
990238,100,"134","(FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM) - Retour",,3,,FFFFFF,000000
990623,100,"137","(PORTE DE CLIGNANCOURT <-> ZONE INDUSTRIELLE NORD) - Aller",,3,,FFFFFF,000000
990624,100,"137","(PORTE DE CLIGNANCOURT <-> ZONE INDUSTRIELLE NORD) - Retour",,3,,FFFFFF,000000
990535,100,"138","(PORTE DE CLICHY-METRO <-> ERMONT-EAUBONNE RER-SNCF) - Aller",,3,,FFFFFF,000000
990536,100,"138","(PORTE DE CLICHY-METRO <-> ERMONT-EAUBONNE RER-SNCF) - Retour",,3,,FFFFFF,000000
990075,100,"139","(PORTE DE LA VILLETTE <-> SAINT-OUEN RER) - Aller",,3,,FFFFFF,000000
990076,100,"139","(PORTE DE LA VILLETTE <-> SAINT-OUEN RER) - Retour",,3,,FFFFFF,000000
990513,100,"140","(GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL) - Aller",,3,,FFFFFF,000000
990514,100,"140","(GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL) - Retour",,3,,FFFFFF,000000
990515,100,"140","(GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL) - Aller",,3,,FFFFFF,000000
990516,100,"140","(GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL) - Retour",,3,,FFFFFF,000000
990637,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> LYCEE DE RUEIL) - Aller",,3,,FFFFFF,000000
990638,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> LYCEE DE RUEIL) - Retour",,3,,FFFFFF,000000
990639,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> MADELEINE DANIELOU) - Aller",,3,,FFFFFF,000000
990640,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> MADELEINE DANIELOU) - Retour",,3,,FFFFFF,000000
990641,100,"141","(BOULEVARD DE LA SEINE <-> MADELEINE DANIELOU) - Aller",,3,,FFFFFF,000000
990642,100,"141","(BOULEVARD DE LA SEINE <-> MADELEINE DANIELOU) - Retour",,3,,FFFFFF,000000
990643,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT CUCUFA) - Aller",,3,,FFFFFF,000000
990644,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT CUCUFA) - Retour",,3,,FFFFFF,000000
900391,100,"143","(ROSNY-SOUS-BOIS RER <-> ROSNY-SOUS-BOIS RER) - Retour",,3,,FFFFFF,000000
900392,100,"143","(ROSNY-SOUS-BOIS RER <-> ROSNY 2 - NORD) - Aller",,3,,FFFFFF,000000
900393,100,"143","(LE BOURGET-RER.) - Retour",,3,,FFFFFF,000000
982250,100,"143","(LA COURNEUVE - AUBERVILLIERS RER <-> ROSNY 2 - CENTRE COMMERCIAL) - Retour",,3,,FFFFFF,000000
990289,100,"143","(LE BOURGET-RER <-> LYCEE EUGENE DELACROIX) - Aller",,3,,FFFFFF,000000
990290,100,"143","(LE BOURGET-RER <-> LYCEE EUGENE DELACROIX) - Retour",,3,,FFFFFF,000000
990291,100,"143","(LA COURNEUVE - AUBERVILLIERS RER <-> ROSNY-SOUS-BOIS RER) - Aller",,3,,FFFFFF,000000
990292,100,"143","(LA COURNEUVE - AUBERVILLIERS RER <-> ROSNY-SOUS-BOIS RER) - Retour",,3,,FFFFFF,000000
942368,100,"144","(LA DEFENSE-METRO-RER-TRAMWAY <-> RUEIL-MALMAISON RER) - Aller",,3,,FFFFFF,000000
990645,100,"144","(LA DEFENSE-METRO-RER-TRAMWAY <-> SURESNES DE GAULLE) - Aller",,3,,FFFFFF,000000
990646,100,"144","(LA DEFENSE-METRO-RER-TRAMWAY <-> SURESNES DE GAULLE) - Retour",,3,,FFFFFF,000000
990647,100,"144","(LA DEFENSE-METRO-RER-TRAMWAY <-> RUEIL-MALMAISON RER) - Aller",,3,,FFFFFF,000000
990648,100,"144","(LA DEFENSE-METRO-RER-TRAMWAY <-> RUEIL-MALMAISON RER) - Retour",,3,,FFFFFF,000000
990141,100,"145","(EGLISE DE PANTIN-METRO <-> CIMETIERE DE VILLEMOMBLE) - Aller",,3,,FFFFFF,000000
990142,100,"145","(EGLISE DE PANTIN-METRO <-> CIMETIERE DE VILLEMOMBLE) - Retour",,3,,FFFFFF,000000
900329,100,"146","(CHANZY) - Retour",,3,,FFFFFF,000000
990147,100,"146","(LE BOURGET-RER <-> LES BOSQUETS) - Aller",,3,,FFFFFF,000000
990148,100,"146","(LE BOURGET-RER <-> LES BOSQUETS) - Retour",,3,,FFFFFF,000000
900404,100,"147","(SEVRAN-AVENUE RONSARD <-> VICTOR HUGO - JULES GUESDE) - Retour",,3,,FFFFFF,000000
990370,100,"147","(EGLISE DE PANTIN-METRO <-> SEVRAN-AVENUE RONSARD) - Aller",,3,,FFFFFF,000000
990371,100,"147","(EGLISE DE PANTIN-METRO <-> SEVRAN-AVENUE RONSARD) - Retour",,3,,FFFFFF,000000
989887,100,"148","(PABLO PICASSO-METRO-TRAMWAY <-> GARONOR) - Aller",,3,,FFFFFF,000000
989888,100,"148","(PABLO PICASSO-METRO-TRAMWAY <-> GARONOR) - Retour",,3,,FFFFFF,000000
990493,100,"148","(BOBIGNY - PABLO PICASSO <-> MUSEE DE L'AIR ET DE L'ESPACE) - Aller",,3,,FFFFFF,000000
990494,100,"148","(BOBIGNY - PABLO PICASSO <-> MUSEE DE L'AIR ET DE L'ESPACE) - Retour",,3,,FFFFFF,000000
990077,100,"150","(PORTE DE LA VILLETTE <-> PIERREFITTE - STAINS RER) - Aller",,3,,FFFFFF,000000
990078,100,"150","(PORTE DE LA VILLETTE <-> PIERREFITTE - STAINS RER) - Retour",,3,,FFFFFF,000000
990419,100,"151","(PORTE DE PANTIN <-> JOUHAUX - BLUM) - Aller",,3,,FFFFFF,000000
990420,100,"151","(PORTE DE PANTIN <-> JOUHAUX - BLUM) - Retour",,3,,FFFFFF,000000
990069,100,"152","(PORTE DE LA VILLETTE-METRO <-> ZAC DES TULIPES NORD) - Aller",,3,,FFFFFF,000000
990070,100,"152","(PORTE DE LA VILLETTE-METRO <-> ZAC DES TULIPES NORD) - Retour",,3,,FFFFFF,000000
990071,100,"152","(PORTE DE LA VILLETTE-METRO <-> ZA DU PONT YBLON) - Aller",,3,,FFFFFF,000000
990072,100,"152","(PORTE DE LA VILLETTE-METRO <-> ZA DU PONT YBLON) - Retour",,3,,FFFFFF,000000
969046,100,"153","(PORTE DE LA CHAPELLE <-> CITE FLOREAL) - Aller",,3,,FFFFFF,000000
990143,100,"153","(PORTE DE LA CHAPELLE <-> MOULIN NEUF) - Aller",,3,,FFFFFF,000000
990144,100,"153","(PORTE DE LA CHAPELLE <-> MOULIN NEUF) - Retour",,3,,FFFFFF,000000
938414,100,"154","(SAINT-DENIS - UNIVERSITE <-> CYGNE D'ENGHIEN) - Aller",,3,,FFFFFF,000000
990328,100,"154","(SAINT-DENIS - UNIVERSITE <-> GARE D'ENGHIEN-LES-BAINS) - Aller",,3,,FFFFFF,000000
990329,100,"154","(SAINT-DENIS - UNIVERSITE <-> GARE D'ENGHIEN-LES-BAINS) - Retour",,3,,FFFFFF,000000
990334,100,"156","(UNIVERSITE - PARIS 13 <-> GARE D'EPINAY-VILLETANEUSE) - Aller",,3,,FFFFFF,000000
990335,100,"156","(UNIVERSITE - PARIS 13 <-> GARE D'EPINAY-VILLETANEUSE) - Retour",,3,,FFFFFF,000000
990161,100,"157","(PONT DE NEUILLY-METRO <-> BOULEVARD DE LA SEINE) - Aller",,3,,FFFFFF,000000
990162,100,"157","(PONT DE NEUILLY-METRO <-> BOULEVARD DE LA SEINE) - Retour",,3,,FFFFFF,000000
959183,100,"158","(PONT DE NEUILLY-METRO <-> RUEIL-MALMAISON RER) - Retour",,3,,FFFFFF,000000
989963,100,"158","(PONT DE NEUILLY-METRO <-> RUEIL-MALMAISON RER) - Aller",,3,,FFFFFF,000000
989964,100,"158","(PONT DE NEUILLY-METRO <-> RUEIL-MALMAISON RER) - Retour",,3,,FFFFFF,000000
990163,100,"159","(LA DEFENSE-METRO-RER-TRAMWAY <-> CITE DU VIEUX PONT) - Aller",,3,,FFFFFF,000000
990164,100,"159","(LA DEFENSE-METRO-RER-TRAMWAY <-> CITE DU VIEUX PONT) - Retour",,3,,FFFFFF,000000
990165,100,"160","(PONT DE SEVRES-METRO <-> NANTERRE-PREFECTURE RER) - Aller",,3,,FFFFFF,000000
990166,100,"160","(PONT DE SEVRES-METRO <-> NANTERRE-PREFECTURE RER) - Retour",,3,,FFFFFF,000000
990215,100,"162","(LOUIS ARAGON-METRO <-> VAL FLEURY RER) - Aller",,3,,FFFFFF,000000
990216,100,"162","(LOUIS ARAGON-METRO <-> VAL FLEURY RER) - Retour",,3,,FFFFFF,000000
951925,100,"163","(PORTE DE CHAMPERRET-METRO <-> LA GARENNE-COLOMBES - CHARLEBOURG) - Aller",,3,,FFFFFF,000000
951928,100,"163","(PORTE DE CHAMPERRET-METRO <-> NANTERRE-PREFECTURE-RER) - Aller",,3,,FFFFFF,000000
951929,100,"163","(LA GARENNE-COLOMBES - CHARLEBOURG <-> RUEIL - VILLE) - Retour",,3,,FFFFFF,000000
990631,100,"163","(PORTE DE CHAMPERRET-METRO <-> RUEIL - VILLE) - Aller",,3,,FFFFFF,000000
990632,100,"163","(PORTE DE CHAMPERRET-METRO <-> RUEIL - VILLE) - Retour",,3,,FFFFFF,000000
990633,100,"163","(NANTERRE-PREFECTURE RER <-> MADELEINE DANIELOU) - Aller",,3,,FFFFFF,000000
990634,100,"163","(NANTERRE-PREFECTURE RER <-> MADELEINE DANIELOU) - Retour",,3,,FFFFFF,000000
990635,100,"164","(PORTE DE CHAMPERRET <-> COLLEGE CLAUDE MONET) - Aller",,3,,FFFFFF,000000
990636,100,"164","(PORTE DE CHAMPERRET <-> COLLEGE CLAUDE MONET) - Retour",,3,,FFFFFF,000000
990561,100,"165","(PORTE DE CHAMPERRET <-> ROBERT LAVERGNE) - Aller",,3,,FFFFFF,000000
990562,100,"165","(PORTE DE CHAMPERRET <-> ROBERT LAVERGNE) - Retour",,3,,FFFFFF,000000
990537,100,"166","(PORTE DE LA CHAPELLE <-> ZAC DES LOUVRESSES) - Aller",,3,,FFFFFF,000000
990538,100,"166","(PORTE DE LA CHAPELLE <-> ZAC DES LOUVRESSES) - Retour",,3,,FFFFFF,000000
990167,100,"167","(AUDRA <-> PONT DE LEVALLOIS-METRO) - Aller",,3,,FFFFFF,000000
990168,100,"167","(AUDRA <-> PONT DE LEVALLOIS-METRO) - Retour",,3,,FFFFFF,000000
990173,100,"167","(LES BRUYERES <-> PONT DE LEVALLOIS-METRO) - Aller",,3,,FFFFFF,000000
990174,100,"167","(LES BRUYERES <-> PONT DE LEVALLOIS-METRO) - Retour",,3,,FFFFFF,000000
938524,100,"168","(SAINT-DENIS - UNIVERSITE <-> BARRAGE DE PIERREFITTE) - Retour",,3,,FFFFFF,000000
988076,100,"168","(PORTE DE PARIS <-> PLACE ANDRE GIDE) - Aller",,3,,FFFFFF,000000
988079,100,"168","(SAINT-DENIS - UNIVERSITE <-> GARGES-SARCELLES RER) - Retour",,3,,FFFFFF,000000
990336,100,"168","(PORTE DE PARIS <-> CIMETIERE DES JONCHEROLLES) - Aller",,3,,FFFFFF,000000
990337,100,"168","(PORTE DE PARIS <-> CIMETIERE DES JONCHEROLLES) - Retour",,3,,FFFFFF,000000
990557,100,"168","(PORTE DE PARIS <-> GARGES-SARCELLES RER) - Aller",,3,,FFFFFF,000000
990558,100,"168","(PORTE DE PARIS <-> GARGES-SARCELLES RER) - Retour",,3,,FFFFFF,000000
990559,100,"168","(PORTE DE PARIS <-> BARRAGE DE PIERREFITTE) - Aller",,3,,FFFFFF,000000
990560,100,"168","(PORTE DE PARIS <-> BARRAGE DE PIERREFITTE) - Retour",,3,,FFFFFF,000000
990501,100,"169","(HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO) - Aller",,3,,FFFFFF,000000
990502,100,"169","(HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO) - Retour",,3,,FFFFFF,000000
990617,100,"169","(HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO) - Aller",,3,,FFFFFF,000000
990618,100,"169","(HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO) - Retour",,3,,FFFFFF,000000
938507,100,"170","((PORTE DES LILAS - SAINT-DENIS RER) <-> SAINT-DENIS RER) - Aller",,3,,FFFFFF,000000
938508,100,"170","(PORTE DES LILAS-METRO <-> (PORTE DES LILAS - SAINT-DENIS RER)) - Retour",,3,,FFFFFF,000000
947371,100,"170","(PORTE DES LILAS-METRO <-> SAINT-DENIS RER) - Retour",,3,,FFFFFF,000000
990503,100,"171","(PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE DROITE) - Aller",,3,,FFFFFF,000000
990504,100,"171","(PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE DROITE) - Retour",,3,,FFFFFF,000000
990505,100,"171","(PONT DE SEVRES-METRO <-> CHATEAU DE VERSAILLES) - Aller",,3,,FFFFFF,000000
990506,100,"171","(PONT DE SEVRES-METRO <-> CHATEAU DE VERSAILLES) - Retour",,3,,FFFFFF,000000
990507,100,"171","(PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE GAUCHE) - Aller",,3,,FFFFFF,000000
990508,100,"171","(PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE GAUCHE) - Retour",,3,,FFFFFF,000000
990217,100,"172","(BOURG-LA-REINE RER <-> L'ECHAT-PARKING) - Aller",,3,,FFFFFF,000000
990218,100,"172","(BOURG-LA-REINE RER <-> L'ECHAT-PARKING) - Retour",,3,,FFFFFF,000000
868602,100,"173","(PORTE DE CLICHY-METRO) - Retour",,3,,FFFFFF,000000
970458,100,"173","(PORTE DE CLICHY - METRO <-> 8 MAI 1945-MARCHE-METRO-TRAMWAY) - Retour",,3,,FFFFFF,000000
990611,100,"173","(PORTE DE CLICHY-METRO <-> FORT D'AUBERVILLIERS) - Aller",,3,,FFFFFF,000000
990612,100,"173","(PORTE DE CLICHY-METRO <-> FORT D'AUBERVILLIERS) - Retour",,3,,FFFFFF,000000
990539,100,"174","(LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT-OUEN RER) - Aller",,3,,FFFFFF,000000
990540,100,"174","(LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT-OUEN RER) - Retour",,3,,FFFFFF,000000
990517,100,"175","(PORTE DE SAINT-CLOUD <-> GABRIEL PERI-METRO) - Aller",,3,,FFFFFF,000000
990518,100,"175","(PORTE DE SAINT-CLOUD <-> GABRIEL PERI-METRO) - Retour",,3,,FFFFFF,000000
990563,100,"176","(PONT DE NEUILLY-METRO <-> PETIT GENNEVILLIERS) - Aller",,3,,FFFFFF,000000
990564,100,"176","(PONT DE NEUILLY-METRO <-> PETIT GENNEVILLIERS) - Retour",,3,,FFFFFF,000000
990541,100,"177","(GABRIEL PERI-METRO <-> ZONE INDUSTRIELLE NORD) - Aller",,3,,FFFFFF,000000
990542,100,"177","(GABRIEL PERI-METRO <-> ZONE INDUSTRIELLE NORD) - Retour",,3,,FFFFFF,000000
990543,100,"178","(LA DEFENSE-METRO-RER-TRAMWAY <-> GENNEVILLIERS RER) - Aller",,3,,FFFFFF,000000
990544,100,"178","(LA DEFENSE-METRO-RER-TRAMWAY <-> GENNEVILLIERS RER) - Retour",,3,,FFFFFF,000000
990135,100,"179","(PONT DE SEVRES-METRO <-> ROBINSON RER) - Aller",,3,,FFFFFF,000000
990136,100,"179","(PONT DE SEVRES-METRO <-> ROBINSON RER) - Retour",,3,,FFFFFF,000000
990205,100,"179","(PONT DE SEVRES-METRO <-> ROBINSON RER) - Aller",,3,,FFFFFF,000000
990206,100,"179","(PONT DE SEVRES-METRO <-> ROBINSON RER) - Retour",,3,,FFFFFF,000000
891405,100,"180","(CHARENTON ECOLES-METRO <-> LOUIS ARAGON-METRO) - Aller",,3,,FFFFFF,000000
891406,100,"180","(CHARENTON ECOLES-METRO <-> LOUIS ARAGON-METRO) - Aller",,3,,FFFFFF,000000
891407,100,"180","(CHARENTON-ECOLES-METRO) - Retour",,3,,FFFFFF,000000
989945,100,"181","(ECOLE VETERINAIRE-METRO <-> CRETEIL-GAITE RN 19) - Aller",,3,,FFFFFF,000000
989946,100,"181","(ECOLE VETERINAIRE-METRO <-> CRETEIL-GAITE RN 19) - Retour",,3,,FFFFFF,000000
891410,100,"182","(MAIRIE D'IVRY-METRO <-> PONT DE CHOISY) - Aller",,3,,FFFFFF,000000
990101,100,"182","(MAIRIE D'IVRY-METRO <-> VILLENEUVE-TRIAGE RER) - Aller",,3,,FFFFFF,000000
990102,100,"182","(MAIRIE D'IVRY-METRO <-> VILLENEUVE-TRIAGE RER) - Retour",,3,,FFFFFF,000000
990305,100,"183","(PORTE DE CHOISY <-> ROUGET DE LISLE) - Aller",,3,,FFFFFF,000000
990306,100,"183","(PORTE DE CHOISY <-> ROUGET DE LISLE) - Retour",,3,,FFFFFF,000000
990307,100,"183","(PORTE DE CHOISY <-> AEROPORT D'ORLY-TERMINAL SUD) - Aller",,3,,FFFFFF,000000
990308,100,"183","(PORTE DE CHOISY <-> AEROPORT D'ORLY-TERMINAL SUD) - Retour",,3,,FFFFFF,000000
990309,100,"183","(PORTE DE CHOISY <-> MAIRIE D'ORLY) - Aller",,3,,FFFFFF,000000
990310,100,"183","(PORTE DE CHOISY <-> MAIRIE D'ORLY) - Retour",,3,,FFFFFF,000000
964046,100,"184","(PORTE D'ITALIE - HELENE BOUCHER <-> PASTEUR) - Retour",,3,,FFFFFF,000000
990103,100,"184","(PORTE D'ITALIE-METRO <-> PASTEUR) - Aller",,3,,FFFFFF,000000
990104,100,"184","(PORTE D'ITALIE-METRO <-> PASTEUR) - Retour",,3,,FFFFFF,000000
884902,100,"185","(PORTE D'ITALIE <-> MARCHE INTERNATIONAL DE RUNGIS.) - Aller",,3,,FFFFFF,000000
884903,100,"185","(PORTE D'ITALIE - HELENE BOUCHER) - Retour",,3,,FFFFFF,000000
990105,100,"186","(PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT) - Aller",,3,,FFFFFF,000000
990106,100,"186","(PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT) - Retour",,3,,FFFFFF,000000
990107,100,"186","(PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT) - Aller",,3,,FFFFFF,000000
990108,100,"186","(PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT) - Retour",,3,,FFFFFF,000000
990311,100,"187","(PORTE D'ORLEANS - METRO <-> CHARCOT - ZOLA) - Aller",,3,,FFFFFF,000000
990312,100,"187","(PORTE D'ORLEANS - METRO <-> CHARCOT - ZOLA) - Retour",,3,,FFFFFF,000000
905017,100,"188","(PORTE D'ORLEANS - METRO <-> ROSENBERG) - Aller",,3,,FFFFFF,000000
905018,100,"188","(PORTE D'ORLEANS - METRO) - Retour",,3,,FFFFFF,000000
914128,100,"189","(PORTE DE SAINT CLOUD-METRO <-> MARCHE DE CLAMART) - Aller",,3,,FFFFFF,000000
990225,100,"189","(GEORGES POMPIDOU <-> PORTE DE SAINT-CLOUD-METRO) - Aller",,3,,FFFFFF,000000
990226,100,"189","(GEORGES POMPIDOU <-> PORTE DE SAINT-CLOUD-METRO) - Retour",,3,,FFFFFF,000000
914133,100,"190","(SOLEIL LEVANT <-> VELIZY 2) - Retour",,3,,FFFFFF,000000
990360,100,"190","(MAIRIE D'ISSY-METRO <-> VELZY 2) - Aller",,3,,FFFFFF,000000
990361,100,"190","(MAIRIE D'ISSY-METRO <-> VELZY 2) - Retour",,3,,FFFFFF,000000
990325,100,"191","(PORTE DE VANVES-METRO <-> CLAMART-PLACE DU GARDE) - Aller",,3,,FFFFFF,000000
990326,100,"191","(PORTE DE VANVES-METRO <-> CLAMART-PLACE DU GARDE) - Retour",,3,,FFFFFF,000000
884908,100,"192","(MARCHE) - Retour",,3,,FFFFFF,000000
990313,100,"192","(ROBINSON RER <-> MARCHE INTERNATIONAL DE RUNGIS) - Aller",,3,,FFFFFF,000000
990314,100,"192","(ROBINSON RER <-> MARCHE INTERNATIONAL DE RUNGIS) - Retour",,3,,FFFFFF,000000
938423,100,"194","((PORTE D'ORL-LYCEE DE CHATENAY) <-> MAIRIE DE FONTENAY-AUX-ROSES) - Aller",,3,,FFFFFF,000000
990362,100,"194","(PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT) - Aller",,3,,FFFFFF,000000
990363,100,"194","(PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT) - Retour",,3,,FFFFFF,000000
990364,100,"194","(PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT) - Aller",,3,,FFFFFF,000000
990365,100,"194","(PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT) - Retour",,3,,FFFFFF,000000
990366,100,"194","(PORTE D'ORLEANS-METRO <-> GROUPE SCOLAIRE SOPHIE BARAT) - Aller",,3,,FFFFFF,000000
990367,100,"194","(PORTE D'ORLEANS-METRO <-> GROUPE SCOLAIRE SOPHIE BARAT) - Retour",,3,,FFFFFF,000000
914140,100,"195","(FONTENAY-AUX-ROSES DIVISION LECLERC) - Retour",,3,,FFFFFF,000000
990368,100,"195","(CHATILLON - MONTROUGE-METRO <-> ROBINSON RER) - Aller",,3,,FFFFFF,000000
990369,100,"195","(CHATILLON - MONTROUGE-METRO <-> ROBINSON RER) - Retour",,3,,FFFFFF,000000
989899,100,"196","(ANTONY RER <-> COLLEGE LA FONTAINE) - Aller",,3,,FFFFFF,000000
989900,100,"196","(ANTONY RER <-> COLLEGE LA FONTAINE) - Retour",,3,,FFFFFF,000000
989901,100,"196","(MASSY-PALAISEAU RER <-> ANTONY RER) - Aller",,3,,FFFFFF,000000
989902,100,"196","(MASSY-PALAISEAU RER <-> ANTONY RER) - Retour",,3,,FFFFFF,000000
989975,100,"196","(AMBLAINVILLIERS <-> ANTONY RER) - Aller",,3,,FFFFFF,000000
989976,100,"196","(AMBLAINVILLIERS <-> ANTONY RER) - Retour",,3,,FFFFFF,000000
989971,100,"197","(PORTE D'ORLEANS-METRO <-> MASSY - OPERA-THEATRE) - Aller",,3,,FFFFFF,000000
989972,100,"197","(PORTE D'ORLEANS-METRO <-> MASSY - OPERA-THEATRE) - Retour",,3,,FFFFFF,000000
989973,100,"197","(BACONNETS - MIRABEAU <-> LYCEE D'ANTONY) - Aller",,3,,FFFFFF,000000
989974,100,"197","(BACONNETS - MIRABEAU <-> LYCEE D'ANTONY) - Retour",,3,,FFFFFF,000000
990547,100,"199","(MASSY-PALAISEAU-RER <-> COLLEGE PABLO PICASSO) - Aller",,3,,FFFFFF,000000
990548,100,"199","(MASSY-PALAISEAU-RER <-> COLLEGE PABLO PICASSO) - Retour",,3,,FFFFFF,000000
990549,100,"199","(MASSY-PALAISEAU-RER <-> LA ROCADE-LYCEE) - Aller",,3,,FFFFFF,000000
990550,100,"199","(MASSY-PALAISEAU-RER <-> LA ROCADE-LYCEE) - Retour",,3,,FFFFFF,000000
989929,100,"201","(JOINVILLE LE PONT-RER <-> CHAMPIGNY-DIDEROT LA PLAGE) - Aller",,3,,FFFFFF,000000
989930,100,"201","(JOINVILLE LE PONT-RER <-> CHAMPIGNY-DIDEROT LA PLAGE) - Retour",,3,,FFFFFF,000000
990388,100,"203","(NEUILLY-PLAISANCE RER <-> ILE DE FRANCE) - Aller",,3,,FFFFFF,000000
990389,100,"203","(NEUILLY-PLAISANCE RER <-> ILE DE FRANCE) - Retour",,3,,FFFFFF,000000
990390,100,"203","(NEUILLY-PLAISANCE RER <-> ILE DE FRANCE) - Aller",,3,,FFFFFF,000000
990391,100,"203","(NEUILLY-PLAISANCE RER <-> ILE DE FRANCE) - Retour",,3,,FFFFFF,000000
869493,100,"206","(PLACE VERDUN) - Aller",,3,,FFFFFF,000000
989953,100,"206","(NOISY LE GRAND MONT D'EST-RER <-> EMERAINVILLE-PONTAULT COMBAULT-SNCF) - Aller",,3,,FFFFFF,000000
989954,100,"206","(NOISY LE GRAND MONT D'EST-RER <-> EMERAINVILLE-PONTAULT COMBAULT-SNCF) - Retour",,3,,FFFFFF,000000
961058,100,"207","(NOISY-LE-GRAND - MONT D'EST RER <-> (NOISY-LE-GRAND RER - HOPITAL)) - Retour",,3,,FFFFFF,000000
961092,100,"207","((NOISY-LE-GRAND RER - HOPITAL) <-> HOPITAL DE LA QUEUE-EN-BRIE) - Aller",,3,,FFFFFF,000000
884927,100,"208"," (CHAMPIGNY - SAINT-MAUR RER <-> CHAMPIGNY - SAINT-MAUR RER) - Aller",,3,,FFFFFF,000000
909138,100,"208"," (CHAMPIGNY - SAINT-MAUR RER.) - Retour",,3,,FFFFFF,000000
982059,100,"208"," (BOIS L'ABBE <-> CHAMPIGNY - SAINT-MAUR RER) - Aller",,3,,FFFFFF,000000
990089,100,"208"," (PLACE DE LA RESISTANCE <-> CHAMPIGNY - SAINT-MAUR RER) - Aller",,3,,FFFFFF,000000
990090,100,"208"," (PLACE DE LA RESISTANCE <-> CHAMPIGNY - SAINT-MAUR RER) - Retour",,3,,FFFFFF,000000
990093,100,"208"," (PLACE DE VERDUN <-> CHAMPIGNY - SAINT-MAUR RER) - Aller",,3,,FFFFFF,000000
990094,100,"208"," (PLACE DE VERDUN <-> CHAMPIGNY - SAINT-MAUR RER) - Retour",,3,,FFFFFF,000000
990356,100,"208"," (BOIS L'ABBE <-> JEAN-BAPTISTE CLEMENT) - Aller",,3,,FFFFFF,000000
990357,100,"208"," (BOIS L'ABBE <-> JEAN-BAPTISTE CLEMENT) - Retour",,3,,FFFFFF,000000
